0, 0
0.00025, 0
0.0005, 0
0.00075, 0
0.001, 0
0.00125, 0
0.0015, 0
0.00175, 0
0.002, 0
0.00225, 0
0.0025, 0
0.00275, 0
0.003, 0
0.00325, 0
0.0035, 0
0.00375, 0
0.004, 0
0.00425, 0
0.0045, 0
0.00475, 0
0.005, -2.42695e-05
0.00525, -2.51828e-05
0.0055, -2.61418e-05
0.00575, -2.71491e-05
0.006, -2.82079e-05
0.00625, -2.93213e-05
0.0065, -3.04928e-05
0.00675, -3.1726e-05
0.007, -3.30251e-05
0.00725, -3.43943e-05
0.0075, -3.58381e-05
0.00775, -3.73615e-05
0.008, -3.89698e-05
0.00825, -4.06687e-05
0.0085, -4.24644e-05
0.00875, -4.43634e-05
0.009, -4.63729e-05
0.00925, -4.85005e-05
0.0095, -5.07544e-05
0.00975, -5.31434e-05
0.01, -5.5677e-05
0.01025, -5.83653e-05
0.0105, -6.12192e-05
0.01075, -6.42503e-05
0.011, -6.74712e-05
0.01125, -7.0895e-05
0.0115, -7.45359e-05
0.01175, -7.8409e-05
0.012, -8.25299e-05
0.01225, -8.69154e-05
0.0125, -9.15829e-05
0.01275, -9.65503e-05
0.013, -0.000101836
0.01325, -0.00010746
0.0135, -0.00011344
0.01375, -0.000119795
0.014, -0.000126544
0.01425, -0.000133701
0.0145, -0.000141281
0.01475, -0.000149296
0.015, -0.000157751
0.01525, -0.000166648
0.0155, -0.000175978
0.01575, -0.000185726
0.016, -0.000195862
0.01625, -0.000206344
0.0165, -0.000217111
0.01675, -0.000228084
0.017, -0.000239162
0.01725, -0.00025022
0.0175, -0.000261106
0.01775, -0.000271646
0.018, -0.000281642
0.01825, -0.000290875
0.0185, -0.000299116
0.01875, -0.000306128
0.019, -0.00031168
0.01925, -0.000315557
0.0195, -0.000317576
0.01975, -0.00031759
0.02, -0.000315503
0.02025, -0.000311276
0.0205, -0.000304925
0.02075, -0.000296525
0.021, -0.000286196
0.02125, -0.000274102
0.0215, -0.000260433
0.02175, -0.000245395
0.022, -0.000229201
0.02225, -0.000212057
0.0225, -0.000194156
0.02275, -0.00017567
0.023, -0.000156748
0.02325, -0.000137517
0.0235, -0.000118075
0.02375, -9.84985e-05
0.024, -7.88442e-05
0.02425, -5.91493e-05
0.0245, -3.94369e-05
0.02475, -1.97189e-05
0.025, 0
0.02525, 1.97189e-05
0.0255, 3.94369e-05
0.02575, 5.91493e-05
0.026, 7.88442e-05
0.02625, 9.84985e-05
0.0265, 0.000118075
0.02675, 0.000137517
0.027, 0.000156748
0.02725, 0.00017567
0.0275, 0.000194156
0.02775, 0.000212057
0.028, 0.000229201
0.02825, 0.000245395
0.0285, 0.000260433
0.02875, 0.000274102
0.029, 0.000286196
0.02925, 0.000296525
0.0295, 0.000304925
0.02975, 0.000311276
0.03, 0.000315503
0.03025, 0.00031759
0.0305, 0.000317576
0.03075, 0.000315557
0.031, 0.00031168
0.03125, 0.000306128
0.0315, 0.000299116
0.03175, 0.000290875
0.032, 0.000281642
0.03225, 0.000271646
0.0325, 0.000261106
0.03275, 0.00025022
0.033, 0.000239162
0.03325, 0.000228084
0.0335, 0.000217111
0.03375, 0.000206344
0.034, 0.000195862
0.03425, 0.000185726
0.0345, 0.000175978
0.03475, 0.000166648
0.035, 0.000157751
0.03525, 0.000149296
0.0355, 0.000141281
0.03575, 0.000133701
0.036, 0.000126544
0.03625, 0.000119795
0.0365, 0.00011344
0.03675, 0.00010746
0.037, 0.000101836
0.03725, 9.65503e-05
0.0375, 9.15829e-05
0.03775, 8.69154e-05
0.038, 8.25299e-05
0.03825, 7.8409e-05
0.0385, 7.45359e-05
0.03875, 7.0895e-05
0.039, 6.74712e-05
0.03925, 6.42503e-05
0.0395, 6.12192e-05
0.03975, 5.83653e-05
0.04, 8.0677e-05
0.04025, 5.31434e-05
0.0405, 5.07544e-05
0.04075, 4.85005e-05
0.041, 4.63729e-05
0.04125, 4.43634e-05
0.0415, 4.24644e-05
0.04175, 4.06687e-05
0.042, 3.89698e-05
0.04225, 3.73615e-05
0.0425, 3.58381e-05
0.04275, 3.43943e-05
0.043, 3.30251e-05
0.04325, 3.1726e-05
0.0435, 3.04928e-05
0.04375, 2.93213e-05
0.044, 2.82079e-05
0.04425, 2.71491e-05
0.0445, 2.61418e-05
0.04475, 2.51828e-05
0.045, 0
