6.1e-05,0.02725,0.00451458
6.15e-05,0.02735,0.00204539
6.2e-05,0.0274,0.00678164
6.25e-05,0.0275,2.07566e-08
6.3e-05,0.0276,0.00678168
6.35e-05,0.02765,0.00204535
6.4e-05,0.02775,0.00451462
6.45e-05,0.0278,0.00453908
6.5e-05,0.0279,0.00153155
6.55e-05,0.028,0.00718176
6.6e-05,0.02805,0.00258055
6.65e-05,0.02815,0.00219274
6.7e-05,0.02825,0.00633357
6.75e-05,0.0283,0.00449568
6.8e-05,0.0284,0.00153376
6.85e-05,0.0285,0.000645823
6.9e-05,0.0286,0.00200623
6.95e-05,0.0287,0.00252238
7e-05,0.0288,0.00218138
7.05e-05,0.0289,0.000982689
7.1e-05,0.029,0.00106179
7.15e-05,0.0291,0.00392792
7.2e-05,0.02925,0.00412157
7.25e-05,0.02935,0.000508899
7.3e-05,0.0295,0.00539781
7.35e-05,0.0296,0.000655084
7.4e-05,0.02975,0.0036532
7.45e-05,0.02985,0.00337234
7.5e-05,0.03,4.90557e-08
7.55e-05,0.03015,0.00331355
7.6e-05,0.03025,0.00365315
7.65e-05,0.0304,0.000331494
7.7e-05,0.03055,0.00525155
7.75e-05,0.03065,0.0002625
7.8e-05,0.03075,0.00412153
7.85e-05,0.0309,0.00255268
7.9e-05,0.031,0.000632229
7.95e-05,0.0311,0.000982643
8e-05,0.0312,0.00457478
8.05e-05,0.0313,0.00528945
8.1e-05,0.0314,0.00200618
8.15e-05,0.0315,0.0041906
8.2e-05,0.0316,0.0015338
8.25e-05,0.0317,0.000155137
8.3e-05,0.0318,0.00345458
8.35e-05,0.03185,0.0021927
8.4e-05,0.03195,0.00287849
8.45e-05,0.03205,0.00207279
8.5e-05,0.0321,0.00153151
8.55e-05,0.0322,0.00198367
8.6e-05,0.0323,0.0040668
8.65e-05,0.03235,0.00204539
8.7e-05,0.03245,0.00128134
8.75e-05,0.0325,0.00776935
8.8e-05,0.0326,0.00678168
8.85e-05,0.0327,0.00512326
8.9e-05,0.03275,0.00406676
8.95e-05,0.0328,0.00453908
9e-05,0.0329,0.00751208
9.05e-05,0.033,0.00207275
9.1e-05,0.03305,0.00258055
9.15e-05,0.0332,0.00726225
9.2e-05,0.03325,0.00345454
9.25e-05,0.0333,0.00449568
9.3e-05,0.03345,0.00240831
9.35e-05,0.0335,0.0095434
9.4e-05,0.0336,0.00200623
9.45e-05,0.03375,0.00528949
9.5e-05,0.0338,0.00218138
9.55e-05,0.03395,0.00301729
9.6e-05,0.034,0.00106179
9.65e-05,0.03415,0.00255264
9.7e-05,0.03425,0.00412157
9.75e-05,0.0344,0.000262548
9.8e-05,0.0345,0.00539781
9.85e-05,0.03465,0.000331446
9.9e-05,0.03475,0.0036532
9.95e-05,0.0349,0.0033135
0.0001,0.035,4.90557e-08
0.0001005,0.0352,0.00344117
0.000101,0.03525,0.00365315
0.0001015,0.03545,0.00100756
0.000102,0.03555,0.00485301
0.0001025,0.03565,0.0101206
0.000103,0.0358,0.00303994
0.0001035,0.0359,0.00665852
0.000104,0.036,0.00106183
0.0001045,0.03615,0.0011161
0.000105,0.0362,0.00218133
0.0001055,0.03635,0.000312708
0.000106,0.03645,0.0115039
0.0001065,0.0365,0.000645779
0.000107,0.03665,0.00554187
0.0001075,0.0367,0.00449573
0.000108,0.0368,0.00159615
0.0001085,0.0369,0.00293695
0.000109,0.03695,0.00258059
0.0001095,0.03705,0.00134189
0.00011,0.03715,0.00467814
0.0001105,0.0372,0.00453912
0.000111,0.0373,0.00235681
0.0001115,0.03735,0.0062928
0.000112,0.0374,0.00678164
0.0001125,0.0375,0.00779693
0.000113,0.0376,0.000709721
0.0001135,0.03765,0.00204535
0.000114,0.03775,0.00235677
0.0001145,0.03785,0.00428563
0.000115,0.0379,0.00153155
0.0001155,0.038,0.00134193
0.000116,0.0381,0.00686641
0.0001165,0.03815,0.00219274
0.000117,0.03825,0.00159619
0.0001175,0.03835,0.00543658
0.000118,0.0384,0.00153376
0.0001185,0.0385,0.00296659
0.000119,0.0386,0.00121408
0.0001195,0.0387,0.00252238
0.00012,0.0388,0.000278654
0.0001205,0.0389,0.000982689
0.000121,0.039,0.00281648
0.0001215,0.0391,0.00392792
0.000122,0.03925,0.00303998
0.0001225,0.03935,0.000508899
0.000123,0.0395,0.00485306
0.0001235,0.0396,0.000655084
0.000124,0.03975,0.00347621
0.0001245,0.03985,0.00337234
0.000125,0.04,2.5049e-05
0.0001255,0.04015,0.00331355
0.000126,0.04025,0.00381044
0.0001265,0.0404,0.000331494
0.000127,0.04055,0.00525155
0.0001275,0.04065,0.0002625
0.000128,0.04075,0.00515161
0.0001285,0.0409,0.00255268
0.000129,0.041,0.000632229
0.0001295,0.0411,0.00301724
0.00013,0.0412,0.00457478
0.0001305,0.0413,0.00528945
0.000131,0.0414,0.00515824
0.0001315,0.0415,0.0041906
0.000132,0.0416,0.00240826
0.0001325,0.0417,0.000155137
0.000133,0.0418,0.00345458
0.0001335,0.04185,0.00726221
0.000134,0.04195,0.00287849
0.0001345,0.04205,0.00207279
0.000135,0.04215,0.00751212
0.0001355,0.0422,0.00198367
0.000136,0.0423,0.0040668
0.0001365,0.04235,0.00512322
0.000137,0.04245,0.00128134
0.0001375,0.0425,0.00776935
0.000138,0.0426,0.0012813
0.0001385,0.0427,0.00512326
0.000139,0.04275,0.00406676
0.0001395,0.04285,0.00198371
0.00014,0.0429,0.00751208
0.0001405,0.043,0.00207275
0.000141,0.0431,0.00287853
0.0001415,0.0432,0.00726225
0.000142,0.04325,0.00345454
0.0001425,0.04335,0.000155094
0.000143,0.04345,0.00240831
0.0001435,0.04355,0.00419065
0.000144,0.04365,0.00515828
0.0001445,0.04375,0.00528949
0.000145,0.04385,0.00457483
0.0001455,0.04395,0.00301729
0.000146,0.04405,0.000632275
0.0001465,0.04415,0.00255264
0.000147,0.0443,0.00515166
0.0001475,0.0444,0.000262548
0.000148,0.0445,0.0052515
0.0001485,0.04465,0.000331446
0.000149,0.0448,0.00381049
0.0001495,0.0449,0.0033135
0.00015,0.04505,4.9105e-08
0.0001505,0.0452,0.00337239
0.000151,0.0453,0.00365315
0.0001515,0.04545,0.000655132
0.000152,0.04555,0.00539776
0.0001525,0.0457,0.000508946
0.000153,0.0458,0.00412153
0.0001535,0.04595,0.00392797
0.000154,0.04605,0.00106183
0.0001545,0.04615,0.000982643
0.000155,0.04625,0.00218133
0.0001555,0.04635,0.00252234
0.000156,0.04645,0.00200618
0.0001565,0.04655,0.000645779
0.000157,0.04665,0.0015338
0.0001575,0.04675,0.00449573
0.000158,0.0468,0.00633353
0.0001585,0.0469,0.0021927
0.000159,0.047,0.00258059
0.0001595,0.04705,0.00718171
0.00016,0.04715,0.00153151
0.0001605,0.04725,0.00453912
0.000161,0.0473,0.00451458
0.0001615,0.0474,0.00204539
0.000162,0.04745,0.00678164
0.0001625,0.04755,2.07566e-08
0.000163,0.04765,0.00678168
0.0001635,0.0477,0.00204535
0.000164,0.0478,0.00451462
0.0001645,0.04785,0.00453908
0.000165,0.04795,0.00153155
0.0001655,0.04805,0.00718176
0.000166,0.0481,0.00258055
0.0001665,0.0482,0.00219274
0.000167,0.0483,0.00633357
0.0001675,0.04835,0.00449568
0.000168,0.04845,0.00153376
0.0001685,0.04855,0.000645823
0.000169,0.0486,0.0115038
0.0001695,0.04875,0.00252238
0.00017,0.04885,0.00218138
0.0001705,0.04895,0.000982689
0.000171,0.04905,0.00106179
0.0001715,0.04915,0.00392792
0.000172,0.0493,0.00412157
0.0001725,0.0494,0.000508899
0.000173,0.04955,0.00539781
0.0001735,0.04965,0.000655084
0.000174,0.0498,0.0036532
0.0001745,0.0499,0.00337234
0.000175,0.05005,4.90557e-08
0.0001755,0.0502,0.00344117
0.000176,0.0503,0.00347617
0.0001765,0.05045,0.00100756
0.000177,0.05055,0.00485301
0.0001775,0.0507,0.00132505
0.000178,0.0508,0.00303994
0.0001785,0.05095,0.00535931
0.000179,0.05105,0.00281653
0.0001795,0.05115,0.0011161
0.00018,0.05125,0.000278698
0.0001805,0.05135,0.000312708
0.000181,0.05145,0.00121413
0.0001815,0.0515,0.0108191
0.000182,0.05165,0.00554187
0.0001825,0.0517,0.00543654
0.000183,0.0518,0.00819196
0.0001835,0.0519,0.00293695
0.000184,0.05195,0.00686637
0.0001845,0.05205,0.00134189
0.000185,0.05215,0.00467814
0.0001855,0.0522,0.00428559
0.000186,0.0523,0.00235681
0.0001865,0.05235,0.0062928
0.000187,0.05245,0.000709762
0.0001875,0.0525,0.00779693
0.000188,0.0526,0.000709721
0.0001885,0.0527,0.00629284
0.000189,0.05275,0.00235677
0.0001895,0.05285,0.00428563
0.00019,0.0529,0.0046781
0.0001905,0.053,0.00134193
0.000191,0.0531,0.00686641
0.0001915,0.05315,0.00293691
0.000192,0.05325,0.00633357
0.0001925,0.05335,0.00543658
0.000193,0.0534,0.00554183
0.0001935,0.0535,0.000645823
0.000194,0.0536,0.00121408
0.0001945,0.0537,0.000312664
0.000195,0.0538,0.000278654
0.0001955,0.0539,0.00111606
0.000196,0.054,0.00281648
0.0001965,0.0541,0.00535926
0.000197,0.05425,0.00303998
0.0001975,0.05435,0.001325
0.000198,0.0545,0.00485306
0.0001985,0.0546,0.00100752
0.000199,0.05475,0.00347621
0.0001995,0.05485,0.00344112
0.0002,0.055,4.89893e-08
0.0002005,0.05515,0.00331355
0.000201,0.05525,0.00381044
0.0002015,0.0554,0.000331494
0.000202,0.05555,0.00525155
0.0002025,0.05565,0.0002625
0.000203,0.05575,0.00515161
0.0002035,0.0559,0.00255268
0.000204,0.056,0.000632229
0.0002045,0.0561,0.00301724
0.000205,0.0562,0.00457478
0.0002055,0.0563,0.00528945
0.000206,0.0564,0.00515824
0.0002065,0.0565,0.0041906
0.000207,0.0566,0.00240826
0.0002075,0.0567,0.000155137
0.000208,0.0568,0.00345458
0.0002085,0.05685,0.00726221
0.000209,0.05695,0.00287849
0.0002095,0.05705,0.00207279
0.00021,0.05715,0.00751212
0.0002105,0.0572,0.00198367
0.000211,0.0573,0.0040668
0.0002115,0.05735,0.00512322
0.000212,0.05745,0.00128134
0.0002125,0.0575,0.00776935
0.000213,0.0576,0.0012813
0.0002135,0.0577,0.00512326
0.000214,0.05775,0.00406676
0.0002145,0.05785,0.00198371
0.000215,0.0579,0.00751208
0.0002155,0.058,0.00207275
0.000216,0.0581,0.00287853
0.0002165,0.0582,0.00726225
0.000217,0.05825,0.00345454
0.0002175,0.05835,0.000155094
0.000218,0.05845,0.00240831
0.0002185,0.05855,0.00419065
0.000219,0.05865,0.00515828
0.0002195,0.05875,0.00528949
0.00022,0.05885,0.00457483
0.0002205,0.05895,0.00301729
0.000221,0.05905,0.000632275
0.0002215,0.05915,0.00255264
0.000222,0.0593,0.00515166
0.0002225,0.0594,0.000262548
0.000223,0.0595,0.0052515
0.0002235,0.05965,0.000331446
0.000224,0.0598,0.00381049
0.0002245,0.0599,0.0033135
0.000225,0.06005,4.9105e-08
0.0002255,0.0602,0.00337239
0.000226,0.0603,0.00365315
0.0002265,0.06045,0.000655132
0.000227,0.06055,0.00539776
0.0002275,0.0607,0.000508946
0.000228,0.0608,0.00412153
0.0002285,0.06095,0.00392797
0.000229,0.06105,0.00106183
0.0002295,0.06115,0.000982643
0.00023,0.06125,0.000278698
0.0002305,0.06135,0.00252234
0.000231,0.06145,0.00200618
0.0002315,0.06155,0.000645779
0.000232,0.06165,0.0015338
0.0002325,0.0617,0.00543654
0.000233,0.0618,0.00633353
0.0002335,0.0619,0.0021927
0.000234,0.062,0.00258059
0.0002345,0.06205,0.00718171
0.000235,0.06215,0.00153151
0.0002355,0.0622,0.00428559
0.000236,0.0623,0.00451458
0.0002365,0.0624,0.00204539
0.000237,0.06245,0.000709762
0.0002375,0.0625,0.0155663
0.000238,0.06265,0.00678168
0.0002385,0.0627,0.00629284
0.000239,0.06275,0.0109382
0.0002395,0.0628,0.00453908
0.00024,0.06295,0.0105808
0.0002405,0.063,0.00791257
0.000241,0.06305,0.00258055
0.0002415,0.0632,0.0118143
0.000242,0.06325,0.00819191
0.0002425,0.0633,0.00449568
0.000243,0.06345,0.00852662
0.0002435,0.0635,0.0131558
0.000244,0.06365,0.00200623
0.0002445,0.0637,0.000312664
0.000245,0.0638,0.00218138
0.0002455,0.06395,0.0114757
0.000246,0.06405,0.0111768
0.0002465,0.06415,0.00392792
0.000247,0.06425,0.00757972
0.0002475,0.0644,0.000508899
0.000248,0.06455,0.00539781
0.0002485,0.06465,0.000655084
0.000249,0.0648,0.0036532
0.0002495,0.0649,0.00337234
0.00025,0.06505,4.90557e-08
0.0002505,0.06505,7.21645e-16
0.000251,0.06505,7.77156e-16
0.0002515,0.06505,7.21645e-16
0.000252,0.06505,7.21645e-16
0.0002525,0.06505,7.77156e-16
0.000253,0.06505,7.21645e-16
0.0002535,0.06505,7.77156e-16
0.000254,0.06505,7.21645e-16
0.0002545,0.06505,7.21645e-16
0.000255,0.06505,7.21645e-16
0.0002555,0.06505,7.21645e-16
0.000256,0.06505,6.66134e-16
0.0002565,0.06505,6.66134e-16
0.000257,0.06505,7.21645e-16
0.0002575,0.06505,6.66134e-16
0.000258,0.06505,6.10623e-16
0.0002585,0.06505,6.66134e-16
0.000259,0.06505,6.10623e-16
0.0002595,0.06505,6.10623e-16
0.00026,0.06505,6.10623e-16
0.0002605,0.06505,5.55112e-16
0.000261,0.06505,5.55112e-16
0.0002615,0.06505,5.55112e-16
0.000262,0.06505,4.996e-16
0.0002625,0.06505,5.55112e-16
0.000263,0.06505,4.996e-16
0.0002635,0.06505,4.996e-16
0.000264,0.06505,4.71845e-16
0.0002645,0.06505,4.44089e-16
0.000265,0.06505,4.44089e-16
0.0002655,0.06505,4.16334e-16
0.000266,0.06505,3.88578e-16
0.0002665,0.06505,3.60822e-16
0.000267,0.06505,3.60822e-16
0.0002675,0.06505,3.60822e-16
0.000268,0.06505,3.33067e-16
0.0002685,0.06505,2.77556e-16
0.000269,0.06505,2.77556e-16
0.0002695,0.06505,2.498e-16
0.00027,0.06505,2.22045e-16
0.0002705,0.06505,2.08167e-16
0.000271,0.06505,1.94289e-16
0.0002715,0.06505,1.52656e-16
0.000272,0.06505,1.38778e-16
0.0002725,0.06505,1.17961e-16
0.000273,0.06505,9.02056e-17
0.0002735,0.06505,6.93889e-17
0.000274,0.06505,4.85723e-17
0.0002745,0.06505,2.42861e-17
0.000275,0.06505,3.97047e-23
